Ref,Val,Package,PosX,PosY,Rot,Side
"","","",86.340000,-114.810000,0.000000,top
"","","",84.970000,-114.810000,0.000000,top
"","","",83.600000,-114.810000,0.000000,top
"","","",95.930000,-113.440000,0.000000,top
"","","",94.560000,-113.440000,0.000000,top
"","","",93.190000,-113.440000,0.000000,top
"","","",91.820000,-113.440000,0.000000,top
"","","",90.450000,-113.440000,0.000000,top
"","","",89.080000,-113.440000,0.000000,top
"","","",87.710000,-113.440000,0.000000,top
"","","",86.340000,-113.440000,0.000000,top
"","","",84.970000,-113.440000,0.000000,top
"","","",83.600000,-113.440000,0.000000,top
"","","",95.930000,-112.070000,0.000000,top
"","","",94.560000,-112.070000,0.000000,top
"","","",93.190000,-112.070000,0.000000,top
"","","",91.820000,-112.070000,0.000000,top
"","","",90.450000,-112.070000,0.000000,top
"","","",89.080000,-112.070000,0.000000,top
"","","",87.710000,-112.070000,0.000000,top
"","","",86.340000,-112.070000,0.000000,top
"","","",84.970000,-112.070000,0.000000,top
"","","",83.600000,-112.070000,0.000000,top
"","","",95.930000,-110.700000,0.000000,top
"","","",94.560000,-110.700000,0.000000,top
"","","",93.190000,-110.700000,0.000000,top
"","","",91.820000,-110.700000,0.000000,top
"","","",90.450000,-110.700000,0.000000,top
"","","",89.080000,-110.700000,0.000000,top
"","","",87.710000,-110.700000,0.000000,top
"","","",86.340000,-110.700000,0.000000,top
"","","",84.970000,-110.700000,0.000000,top
"","","",83.600000,-110.700000,0.000000,top
"","","",95.930000,-109.330000,0.000000,top
"","","",94.560000,-109.330000,0.000000,top
"","","",93.190000,-109.330000,0.000000,top
"","","",91.820000,-109.330000,0.000000,top
"","","",90.450000,-109.330000,0.000000,top
"","","",89.080000,-109.330000,0.000000,top
"","","",87.710000,-109.330000,0.000000,top
"","","",86.340000,-109.330000,0.000000,top
"","","",84.970000,-109.330000,0.000000,top
"","","",83.600000,-109.330000,0.000000,top
"","","",95.930000,-107.960000,0.000000,top
"","","",94.560000,-107.960000,0.000000,top
"","","",93.190000,-107.960000,0.000000,top
"","","",91.820000,-107.960000,0.000000,top
"","","",90.450000,-107.960000,0.000000,top
"","","",89.080000,-107.960000,0.000000,top
"","","",87.710000,-107.960000,0.000000,top
"","","",86.340000,-107.960000,0.000000,top
"","","",84.970000,-107.960000,0.000000,top
"","","",83.600000,-107.960000,0.000000,top
"","","",95.930000,-106.590000,0.000000,top
"","","",94.560000,-106.590000,0.000000,top
"","","",93.190000,-106.590000,0.000000,top
"","","",91.820000,-106.590000,0.000000,top
"","","",90.450000,-106.590000,0.000000,top
"","","",89.080000,-106.590000,0.000000,top
"","","",87.710000,-106.590000,0.000000,top
"","","",86.340000,-106.590000,0.000000,top
"","","",84.970000,-106.590000,0.000000,top
"","","",83.600000,-106.590000,0.000000,top
"","","",95.930000,-105.220000,0.000000,top
"","","",94.560000,-105.220000,0.000000,top
"","","",93.190000,-105.220000,0.000000,top
"","","",91.820000,-105.220000,0.000000,top
"","","",90.450000,-105.220000,0.000000,top
"","","",89.080000,-105.220000,0.000000,top
"","","",87.710000,-105.220000,0.000000,top
"","","",86.340000,-105.220000,0.000000,top
"","","",84.970000,-105.220000,0.000000,top
"","","",83.600000,-105.220000,0.000000,top
"","","",95.930000,-103.850000,0.000000,top
"","","",94.560000,-103.850000,0.000000,top
"","","",93.190000,-103.850000,0.000000,top
"","","",91.820000,-103.850000,0.000000,top
"","","",90.450000,-103.850000,0.000000,top
"","","",89.080000,-103.850000,0.000000,top
"","","",87.710000,-103.850000,0.000000,top
"","","",86.340000,-103.850000,0.000000,top
"","","",84.970000,-103.850000,0.000000,top
"","","",83.600000,-103.850000,0.000000,top
"","","",95.930000,-102.480000,0.000000,top
"","","",94.560000,-102.480000,0.000000,top
"","","",93.190000,-102.480000,0.000000,top
"","","",91.820000,-102.480000,0.000000,top
"","","",90.450000,-102.480000,0.000000,top
"","","",89.080000,-102.480000,0.000000,top
"","","",87.710000,-102.480000,0.000000,top
"","","",86.340000,-102.480000,0.000000,top
"","","",84.970000,-102.480000,0.000000,top
"","","",83.600000,-102.480000,0.000000,top
"","","",95.930000,-101.110000,0.000000,top
"","","",94.560000,-101.110000,0.000000,top
"","","",93.190000,-101.110000,0.000000,top
"","","",91.820000,-101.110000,0.000000,top
"","","",90.450000,-101.110000,0.000000,top
"","","",89.080000,-101.110000,0.000000,top
"","","",87.710000,-101.110000,0.000000,top
"","","",86.340000,-101.110000,0.000000,top
"","","",84.970000,-101.110000,0.000000,top
"","","",83.600000,-101.110000,0.000000,top
"","","",95.930000,-99.740000,0.000000,top
"","","",94.560000,-99.740000,0.000000,top
"","","",93.190000,-99.740000,0.000000,top
"","","",91.820000,-99.740000,0.000000,top
"","","",90.450000,-99.740000,0.000000,top
"","","",89.080000,-99.740000,0.000000,top
"","","",87.710000,-99.740000,0.000000,top
"","","",86.340000,-99.740000,0.000000,top
"","","",84.970000,-99.740000,0.000000,top
"","","",83.600000,-99.740000,0.000000,top
"","","",95.930000,-98.370000,0.000000,top
"","","",94.560000,-98.370000,0.000000,top
"","","",93.190000,-98.370000,0.000000,top
"","","",91.820000,-98.370000,0.000000,top
"","","",90.450000,-98.370000,0.000000,top
"","","",89.080000,-98.370000,0.000000,top
"","","",87.710000,-98.370000,0.000000,top
"","","",86.340000,-98.370000,0.000000,top
"","","",84.970000,-98.370000,0.000000,top
"","","",83.600000,-98.370000,0.000000,top
